date,store,product,units_sold,unit_price_zar,discount_pct,revenue_zar,province,is_promo_period
2023-10-25,Sandton City,Kids Shoes,56.0,649.0,0.0,36344.0,Gauteng,0
2023-10-25,Sandton City,Sports Bag,95.0,759.05,5.0,72109.75,Gauteng,0
2023-10-25,Menlyn Park,Running Shoes,64.0,1424.05,5.0,91139.2,Gauteng,0
2023-10-25,Menlyn Park,Socks Bundle,60.0,199.0,0.0,11940.0,Gauteng,0
2023-10-25,Menlyn Park,Casual Sneakers,53.0,899.0,0.0,47647.0,Gauteng,0
2023-10-25,Gateway Durban,Socks Bundle,10.0,199.0,0.0,1990.0,KwaZulu-Natal,0
2023-10-25,Gateway Durban,Kids Shoes,73.0,649.0,0.0,47377.0,KwaZulu-Natal,0
2023-10-25,Gateway Durban,Sports Bag,91.0,799.0,0.0,72709.0,KwaZulu-Natal,0
2023-10-25,Gateway Durban,Formal Shoes,72.0,1899.0,0.0,136728.0,KwaZulu-Natal,0
2023-10-25,Canal Walk CT,Formal Shoes,18.0,1899.0,0.0,34182.0,Western Cape,0
2023-10-25,Canal Walk CT,Work Boots,15.0,1234.05,5.0,18510.75,Western Cape,0
2023-10-25,Canal Walk CT,Socks Bundle,112.0,199.0,0.0,22288.0,Western Cape,0
2023-10-25,Canal Walk CT,Kids Shoes,88.0,649.0,0.0,57112.0,Western Cape,0
2023-10-25,Canal Walk CT,Running Shoes,94.0,1499.0,0.0,140906.0,Western Cape,0
2023-10-25,Canal Walk CT,Casual Sneakers,32.0,854.05,5.0,27329.6,Western Cape,0
2023-10-25,Eastgate JHB,Formal Shoes,93.0,1804.05,5.0,167776.65,Gauteng,0
2023-10-25,Eastgate JHB,Casual Sneakers,46.0,899.0,0.0,41354.0,Gauteng,0
2023-10-25,Eastgate JHB,Socks Bundle,99.0,199.0,0.0,19701.0,Gauteng,0
2023-10-25,Online Store,Sports Bag,0.0,799.0,0.0,0.0,Online,0
2023-10-25,Online Store,Casual Sneakers,203.0,899.0,0.0,182497.0,Online,0
2023-10-25,Online Store,Socks Bundle,29.0,199.0,0.0,5771.0,Online,0
2023-10-26,Fourways Mall,Formal Shoes,54.0,1899.0,0.0,102546.0,Gauteng,0
2023-10-26,Fourways Mall,Sports Bag,36.0,799.0,0.0,28764.0,Gauteng,0
2023-10-26,Fourways Mall,Socks Bundle,0.0,179.1,10.0,0.0,Gauteng,0
2023-10-26,Fourways Mall,Casual Sneakers,35.0,809.1,10.0,28318.5,Gauteng,0
2023-10-26,Fourways Mall,Running Shoes,72.0,1349.1,10.0,97135.2,Gauteng,0
2023-10-26,Sandton City,Casual Sneakers,51.0,899.0,0.0,45849.0,Gauteng,0
2023-10-26,Sandton City,Running Shoes,85.0,1349.1,10.0,114673.5,Gauteng,0
2023-10-26,Sandton City,Work Boots,56.0,1234.05,5.0,69106.8,Gauteng,0
2023-10-26,Sandton City,Kids Shoes,56.0,584.1,10.0,32709.6,Gauteng,0
2023-10-26,Menlyn Park,Kids Shoes,93.0,584.1,10.0,54321.3,Gauteng,0
2023-10-26,Menlyn Park,Work Boots,123.0,1299.0,0.0,159777.0,Gauteng,0
2023-10-26,Menlyn Park,Running Shoes,81.0,1499.0,0.0,121419.0,Gauteng,0
2023-10-26,Menlyn Park,Casual Sneakers,69.0,899.0,0.0,62031.0,Gauteng,0
2023-10-26,Menlyn Park,Formal Shoes,116.0,1899.0,0.0,220284.0,Gauteng,0
2023-10-26,Gateway Durban,Socks Bundle,45.0,199.0,0.0,8955.0,KwaZulu-Natal,0
2023-10-26,Gateway Durban,Kids Shoes,132.0,616.55,5.0,81384.6,KwaZulu-Natal,0
2023-10-26,Gateway Durban,Sports Bag,115.0,799.0,0.0,91885.0,KwaZulu-Natal,0
2023-10-26,Canal Walk CT,Work Boots,102.0,1169.1,10.0,119248.2,Western Cape,0
2023-10-26,Canal Walk CT,Running Shoes,7.0,1499.0,0.0,10493.0,Western Cape,0
2023-10-26,Canal Walk CT,Sports Bag,86.0,799.0,0.0,68714.0,Western Cape,0
2023-10-26,Canal Walk CT,Casual Sneakers,57.0,899.0,0.0,51243.0,Western Cape,0
2023-10-26,Eastgate JHB,Formal Shoes,65.0,1899.0,0.0,123435.0,Gauteng,0
2023-10-26,Eastgate JHB,Kids Shoes,107.0,584.1,10.0,62498.7,Gauteng,0
2023-10-26,Eastgate JHB,Work Boots,82.0,1169.1,10.0,95866.2,Gauteng,0
2023-10-26,Eastgate JHB,Casual Sneakers,,899.0,0.0,899.0,Gauteng,0
2023-10-26,Online Store,Casual Sneakers,117.0,899.0,0.0,105183.0,Online,0
2023-10-26,Online Store,Running Shoes,211.0,1499.0,0.0,316289.0,Online,0
2023-10-26,Online Store,Work Boots,45.0,1299.0,0.0,58455.0,Online,0
2023-10-26,Online Store,Kids Shoes,163.0,649.0,0.0,105787.0,Online,0
2023-10-27,Fourways Mall,Sandals,50.0,474.05,5.0,23702.5,Gauteng,0
2023-10-27,Fourways Mall,Socks Bundle,66.0,199.0,0.0,13134.0,Gauteng,0
2023-10-27,Fourways Mall,Running Shoes,123.0,1499.0,0.0,184377.0,Gauteng,0
2023-10-27,Fourways Mall,Casual Sneakers,95.0,899.0,0.0,85405.0,Gauteng,0
2023-10-27,Sandton City,Socks Bundle,42.0,199.0,0.0,8358.0,Gauteng,0
2023-10-27,Sandton City,Running Shoes,1.0,1349.1,10.0,1349.1,Gauteng,0
2023-10-27,Sandton City,Casual Sneakers,,899.0,0.0,95294.0,Gauteng,0
2023-10-27,Menlyn Park,Kids Shoes,39.0,616.55,5.0,24045.45,Gauteng,0
2023-10-27,Menlyn Park,Running Shoes,87.0,1349.1,10.0,117371.7,Gauteng,0
2023-10-27,Menlyn Park,Socks Bundle,87.0,179.1,10.0,15581.7,Gauteng,0
2023-10-27,Menlyn Park,Casual Sneakers,50.0,809.1,10.0,40455.0,Gauteng,0
2023-10-27,Menlyn Park,Work Boots,31.0,1299.0,0.0,40269.0,Gauteng,0
2023-10-27,Gateway Durban,Sandals,,474.05,5.0,41716.4,KwaZulu-Natal,0
2023-10-27,Gateway Durban,Running Shoes,45.0,1424.05,5.0,64082.25,KwaZulu-Natal,0
2023-10-27,Gateway Durban,Socks Bundle,99.0,179.1,10.0,17730.9,KwaZulu-Natal,0
2023-10-27,Canal Walk CT,Running Shoes,14.0,1499.0,0.0,20986.0,Western Cape,0
2023-10-27,Canal Walk CT,Formal Shoes,80.0,1804.05,5.0,144324.0,Western Cape,0
2023-10-27,Canal Walk CT,Socks Bundle,31.0,199.0,0.0,6169.0,Western Cape,0
2023-10-27,Canal Walk CT,Kids Shoes,47.0,616.55,5.0,28977.85,Western Cape,0
2023-10-27,Eastgate JHB,Casual Sneakers,39.0,899.0,0.0,35061.0,Gauteng,0
2023-10-27,Eastgate JHB,Socks Bundle,122.0,199.0,0.0,24278.0,Gauteng,0
2023-10-27,Eastgate JHB,Work Boots,26.0,1299.0,0.0,33774.0,Gauteng,0
2023-10-27,Eastgate JHB,Sports Bag,113.0,799.0,0.0,90287.0,Gauteng,0
2023-10-27,Eastgate JHB,Kids Shoes,65.0,649.0,0.0,42185.0,Gauteng,0
2023-10-27,Eastgate JHB,Running Shoes,,1499.0,0.0,59960.0,Gauteng,0
2023-10-27,Online Store,Work Boots,182.0,1299.0,0.0,236418.0,Online,0
2023-10-27,Online Store,Formal Shoes,152.0,1899.0,0.0,288648.0,Online,0
2023-10-27,Online Store,Running Shoes,76.0,1499.0,0.0,113924.0,Online,0
2023-10-27,Online Store,Socks Bundle,71.0,179.1,10.0,12716.1,Online,0
2023-10-27,Online Store,Sports Bag,202.0,799.0,0.0,161398.0,Online,0
2023-10-27,Online Store,Kids Shoes,175.0,616.55,5.0,107896.25,Online,0
2023-10-28,Fourways Mall,Casual Sneakers,56.0,899.0,0.0,50344.0,Gauteng,0
2023-10-28,Fourways Mall,Running Shoes,33.0,1499.0,0.0,49467.0,Gauteng,0
2023-10-28,Fourways Mall,Socks Bundle,125.0,189.05,5.0,23631.25,Gauteng,0
2023-10-28,Sandton City,Sports Bag,93.0,799.0,0.0,74307.0,Gauteng,0
2023-10-28,Sandton City,Socks Bundle,101.0,199.0,0.0,20099.0,Gauteng,0
2023-10-28,Sandton City,Casual Sneakers,88.0,854.05,5.0,75156.4,Gauteng,0
2023-10-28,Menlyn Park,Work Boots,30.0,1234.05,5.0,37021.5,Gauteng,0
2023-10-28,Menlyn Park,Socks Bundle,50.0,179.1,10.0,8955.0,Gauteng,0
2023-10-28,Menlyn Park,Running Shoes,3.0,1499.0,0.0,4497.0,Gauteng,0
2023-10-28,Menlyn Park,Casual Sneakers,53.0,899.0,0.0,47647.0,Gauteng,0
2023-10-28,Menlyn Park,Sandals,82.0,499.0,0.0,40918.0,Gauteng,0
2023-10-28,Menlyn Park,Kids Shoes,123.0,584.1,10.0,71844.3,Gauteng,0
2023-10-28,Gateway Durban,Sandals,32.0,474.05,5.0,15169.6,KwaZulu-Natal,0
2023-10-28,Gateway Durban,Running Shoes,68.0,1499.0,0.0,101932.0,KwaZulu-Natal,0
2023-10-28,Gateway Durban,Sports Bag,27.0,799.0,0.0,21573.0,KwaZulu-Natal,0
2023-10-28,Gateway Durban,Casual Sneakers,46.0,899.0,0.0,41354.0,KwaZulu-Natal,0
2023-10-28,Gateway Durban,Work Boots,106.0,1169.1,10.0,123924.6,KwaZulu-Natal,0
2023-10-28,Canal Walk CT,Running Shoes,59.0,1499.0,0.0,88441.0,Western Cape,0
2023-10-28,Canal Walk CT,Kids Shoes,32.0,616.55,5.0,-19729.6,Western Cape,0
2023-10-28,Canal Walk CT,Sandals,85.0,449.1,10.0,38173.5,Western Cape,0
2023-10-28,Canal Walk CT,Formal Shoes,73.0,1709.1,10.0,124764.3,Western Cape,0
2023-10-28,Eastgate JHB,Casual Sneakers,15.0,854.05,5.0,12810.75,Gauteng,0
2023-10-28,Eastgate JHB,Formal Shoes,118.0,1709.1,10.0,201673.8,Gauteng,0
2023-10-28,Eastgate JHB,Socks Bundle,63.0,199.0,0.0,12537.0,Gauteng,0
2023-10-28,Online Store,Running Shoes,31.0,1349.1,10.0,41822.1,Online,0
2023-10-28,Online Store,Sports Bag,200.0,799.0,0.0,159800.0,Online,0
2023-10-28,Online Store,Sandals,60.0,499.0,0.0,29940.0,Online,0
2023-10-29,Fourways Mall,Formal Shoes,90.0,1899.0,0.0,170910.0,Gauteng,0
2023-10-29,Fourways Mall,Casual Sneakers,16.0,854.05,5.0,13664.8,Gauteng,0
2023-10-29,Fourways Mall,Running Shoes,92.0,1499.0,0.0,137908.0,Gauteng,0
2023-10-29,Sandton City,Casual Sneakers,108.0,899.0,0.0,97092.0,Gauteng,0
2023-10-29,Sandton City,Sports Bag,0.0,799.0,0.0,0.0,Gauteng,0
2023-10-29,Sandton City,Socks Bundle,67.0,199.0,0.0,13333.0,Gauteng,0
2023-10-29,Sandton City,Kids Shoes,74.0,584.1,10.0,43223.4,Gauteng,0
2023-10-29,Sandton City,Sandals,82.0,499.0,0.0,40918.0,Gauteng,0
2023-10-29,Sandton City,Formal Shoes,0.0,1899.0,0.0,0.0,Gauteng,0
2023-10-29,Menlyn Park,Running Shoes,22.0,1499.0,0.0,32978.0,Gauteng,0
2023-10-29,Menlyn Park,Sports Bag,16.0,799.0,0.0,12784.0,Gauteng,0
2023-10-29,Menlyn Park,Work Boots,21.0,1299.0,0.0,27279.0,Gauteng,0
2023-10-29,Menlyn Park,Kids Shoes,43.0,584.1,10.0,25116.3,Gauteng,0
2023-10-29,Menlyn Park,Formal Shoes,8.0,1804.05,5.0,14432.4,Gauteng,0
2023-10-29,Menlyn Park,Casual Sneakers,21.0,809.1,10.0,16991.1,Gauteng,0
2023-10-29,Gateway Durban,Kids Shoes,114.0,616.55,5.0,70286.7,KwaZulu-Natal,0
2023-10-29,Gateway Durban,Work Boots,90.0,1299.0,0.0,116910.0,KwaZulu-Natal,0
2023-10-29,Gateway Durban,Sandals,32.0,449.1,10.0,14371.2,KwaZulu-Natal,0
2023-10-29,Canal Walk CT,Work Boots,10.0,1234.05,5.0,12340.5,Western Cape,0
2023-10-29,Canal Walk CT,Socks Bundle,85.0,199.0,0.0,16915.0,Western Cape,0
2023-10-29,Canal Walk CT,Kids Shoes,30.0,616.55,5.0,18496.5,Western Cape,0
2023-10-29,Canal Walk CT,Sports Bag,124.0,759.05,5.0,94122.2,Western Cape,0
2023-10-29,Canal Walk CT,Sandals,106.0,449.1,10.0,47604.6,Western Cape,0
2023-10-29,Canal Walk CT,Formal Shoes,73.0,1709.1,10.0,124764.3,Western Cape,0
2023-10-29,Eastgate JHB,Running Shoes,28.0,1499.0,0.0,41972.0,Gauteng,0
2023-10-29,Eastgate JHB,Work Boots,88.0,1299.0,0.0,114312.0,Gauteng,0
2023-10-29,Eastgate JHB,Casual Sneakers,78.0,809.1,10.0,63109.8,Gauteng,0
2023-10-29,Eastgate JHB,Socks Bundle,70.0,199.0,0.0,13930.0,Gauteng,0
2023-10-29,Eastgate JHB,Sports Bag,122.0,799.0,0.0,97478.0,Gauteng,0
2023-10-29,Online Store,Sandals,13.0,474.05,5.0,6162.65,Online,0
2023-10-29,Online Store,Sports Bag,4.0,799.0,0.0,3196.0,Online,0
2023-10-29,Online Store,Formal Shoes,144.0,1804.05,5.0,259783.2,Online,0
2023-10-29,Online Store,Kids Shoes,62.0,649.0,0.0,40238.0,Online,0
2023-10-29,Online Store,Work Boots,104.0,1299.0,0.0,135096.0,Online,0
2023-10-29,Online Store,Socks Bundle,77.0,179.1,10.0,13790.7,Online,0
2023-10-30,Fourways Mall,Sandals,24.0,499.0,0.0,11976.0,Gauteng,0
2023-10-30,Fourways Mall,Work Boots,15.0,1169.1,10.0,17536.5,Gauteng,0
2023-10-30,Fourways Mall,Running Shoes,30.0,1349.1,10.0,40473.0,Gauteng,0
2023-10-30,Fourways Mall,Formal Shoes,102.0,1899.0,0.0,193698.0,Gauteng,0
2023-10-30,Fourways Mall,Kids Shoes,79.0,584.1,10.0,46143.9,Gauteng,0
2023-10-30,Fourways Mall,Sports Bag,78.0,799.0,0.0,62322.0,Gauteng,0
2023-10-30,Sandton City,Kids Shoes,93.0,649.0,0.0,60357.0,Gauteng,0
2023-10-30,Sandton City,Formal Shoes,124.0,1804.05,5.0,223702.2,Gauteng,0
2023-10-30,Sandton City,Sandals,37.0,474.05,5.0,17539.85,Gauteng,0
2023-10-30,Menlyn Park,Casual Sneakers,23.0,899.0,0.0,20677.0,Gauteng,0
2023-10-30,Menlyn Park,Formal Shoes,72.0,1899.0,0.0,136728.0,Gauteng,0
2023-10-30,Menlyn Park,Kids Shoes,58.0,649.0,0.0,37642.0,Gauteng,0
2023-10-30,Menlyn Park,Sports Bag,121.0,759.05,5.0,91845.05,Gauteng,0
2023-10-30,Gateway Durban,Work Boots,93.0,1299.0,0.0,120807.0,KwaZulu-Natal,0
2023-10-30,Gateway Durban,Sports Bag,22.0,799.0,0.0,17578.0,KwaZulu-Natal,0
2023-10-30,Gateway Durban,Running Shoes,72.0,1499.0,0.0,107928.0,KwaZulu-Natal,0
2023-10-30,Gateway Durban,Kids Shoes,89.0,616.55,5.0,54872.95,KwaZulu-Natal,0
2023-10-30,Canal Walk CT,Kids Shoes,22.0,616.55,5.0,13564.1,Western Cape,0
2023-10-30,Canal Walk CT,Sports Bag,79.0,799.0,0.0,63121.0,Western Cape,0
2023-10-30,Canal Walk CT,Socks Bundle,63.0,189.05,5.0,11910.15,Western Cape,0
2023-10-30,Canal Walk CT,Sandals,42.0,499.0,0.0,20958.0,Western Cape,0
2023-10-30,Eastgate JHB,Running Shoes,70.0,1424.05,5.0,99683.5,Gauteng,0
2023-10-30,Eastgate JHB,Sandals,62.0,499.0,0.0,30938.0,Gauteng,0
2023-10-30,Eastgate JHB,Formal Shoes,31.0,1804.05,5.0,55925.55,Gauteng,0
2023-10-30,Eastgate JHB,Work Boots,73.0,1169.1,10.0,85344.3,Gauteng,0
2023-10-30,Eastgate JHB,Sports Bag,18.0,799.0,0.0,14382.0,Gauteng,0
2023-10-30,Online Store,Sandals,136.0,499.0,0.0,67864.0,Online,0
2023-10-30,Online Store,Kids Shoes,149.0,616.55,5.0,91865.95,Online,0
2023-10-30,Online Store,Formal Shoes,156.0,1709.1,10.0,266619.6,Online,0
2023-10-31,Fourways Mall,Casual Sneakers,37.0,854.05,5.0,31599.85,Gauteng,0
2023-10-31,Fourways Mall,Kids Shoes,0.0,649.0,0.0,0.0,Gauteng,0
2023-10-31,Fourways Mall,Running Shoes,86.0,1499.0,0.0,128914.0,Gauteng,0
2023-10-31,Fourways Mall,Socks Bundle,58.0,189.05,5.0,10964.9,Gauteng,0
2023-10-31,Fourways Mall,Sports Bag,80.0,759.05,5.0,60724.0,Gauteng,0
2023-10-31,Fourways Mall,Formal Shoes,29.0,1899.0,0.0,55071.0,Gauteng,0
2023-10-31,Sandton City,Socks Bundle,92.0,199.0,0.0,18308.0,Gauteng,0
2023-10-31,Sandton City,Formal Shoes,78.0,1899.0,0.0,148122.0,Gauteng,0
2023-10-31,Sandton City,Kids Shoes,28.0,649.0,0.0,18172.0,Gauteng,0
2023-10-31,Sandton City,Casual Sneakers,117.0,899.0,0.0,105183.0,Gauteng,0
2023-10-31,Sandton City,Sports Bag,15.0,719.1,10.0,10786.5,Gauteng,0
2023-10-31,Sandton City,Sandals,,499.0,0.0,44910.0,Gauteng,0
2023-10-31,Menlyn Park,Running Shoes,110.0,1499.0,0.0,164890.0,Gauteng,0
2023-10-31,Menlyn Park,Formal Shoes,41.0,1899.0,0.0,77859.0,Gauteng,0
2023-10-31,Menlyn Park,Sports Bag,7.0,799.0,0.0,5593.0,Gauteng,0
2023-10-31,Menlyn Park,Socks Bundle,2.0,199.0,0.0,398.0,Gauteng,0
2023-10-31,Menlyn Park,Work Boots,46.0,1299.0,0.0,59754.0,Gauteng,0
2023-10-31,Gateway Durban,Sports Bag,63.0,799.0,0.0,50337.0,KwaZulu-Natal,0
2023-10-31,Gateway Durban,Formal Shoes,80.0,1709.1,10.0,136728.0,KwaZulu-Natal,0
2023-10-31,Gateway Durban,Sandals,115.0,449.1,10.0,51646.5,KwaZulu-Natal,0
2023-10-31,Canal Walk CT,Running Shoes,27.0,1349.1,10.0,36425.7,Western Cape,0
2023-10-31,Canal Walk CT,Casual Sneakers,89.0,899.0,0.0,80011.0,Western Cape,0
2023-10-31,Canal Walk CT,Sandals,62.0,449.1,10.0,27844.2,Western Cape,0
2023-10-31,Canal Walk CT,Work Boots,82.0,1169.1,10.0,95866.2,Western Cape,0
2023-10-31,Canal Walk CT,Socks Bundle,89.0,199.0,0.0,17711.0,Western Cape,0
2023-10-31,Eastgate JHB,Work Boots,5.0,1299.0,0.0,6495.0,Gauteng,0
2023-10-31,Eastgate JHB,Sandals,40.0,449.1,10.0,17964.0,Gauteng,0
2023-10-31,Eastgate JHB,Casual Sneakers,53.0,809.1,10.0,42882.3,Gauteng,0
2023-10-31,Eastgate JHB,Running Shoes,80.0,1499.0,0.0,119920.0,Gauteng,0
2023-10-31,Online Store,Work Boots,90.0,1299.0,0.0,116910.0,Online,0
2023-10-31,Online Store,Kids Shoes,33.0,584.1,10.0,19275.3,Online,0
2023-10-31,Online Store,Running Shoes,133.0,1499.0,0.0,199367.0,Online,0
2023-10-31,Online Store,Socks Bundle,90.0,199.0,0.0,17910.0,Online,0
2023-10-31,Online Store,Sports Bag,63.0,799.0,0.0,50337.0,Online,0
2023-10-31,Online Store,Formal Shoes,138.0,1899.0,0.0,262062.0,Online,0
2023-11-01,Fourways Mall,Work Boots,29.0,1039.2,20.0,30136.8,Gauteng,1
2023-11-01,Fourways Mall,Formal Shoes,35.0,1519.2,20.0,53172.0,Gauteng,1
2023-11-01,Fourways Mall,Sandals,58.0,399.2,20.0,23153.6,Gauteng,1
2023-11-01,Fourways Mall,Running Shoes,14.0,1199.2,20.0,16788.8,Gauteng,1
2023-11-01,Fourways Mall,Sports Bag,19.0,639.2,20.0,12144.8,Gauteng,1
2023-11-01,Fourways Mall,Casual Sneakers,65.0,719.2,20.0,46748.0,Gauteng,1
2023-11-01,Sandton City,Casual Sneakers,160.0,719.2,20.0,115072.0,Gauteng,1
2023-11-01,Sandton City,Work Boots,124.0,1039.2,20.0,128860.8,Gauteng,1
2023-11-01,Sandton City,Sandals,121.0,399.2,20.0,48303.2,Gauteng,1
2023-11-01,Sandton City,Kids Shoes,,519.2,20.0,77360.8,Gauteng,1
2023-11-01,Sandton City,Socks Bundle,12.0,159.2,20.0,1910.4,Gauteng,1
2023-11-01,Menlyn Park,Work Boots,119.0,1039.2,20.0,123664.8,Gauteng,1
2023-11-01,Menlyn Park,Sandals,129.0,399.2,20.0,51496.8,Gauteng,1
2023-11-01,Menlyn Park,Formal Shoes,59.0,1519.2,20.0,89632.8,Gauteng,1
2023-11-01,Menlyn Park,Kids Shoes,166.0,519.2,20.0,86187.2,Gauteng,1
2023-11-01,Menlyn Park,Socks Bundle,148.0,159.2,20.0,23561.6,Gauteng,1
2023-11-01,Menlyn Park,Sports Bag,118.0,639.2,20.0,75425.6,Gauteng,1
2023-11-01,Gateway Durban,Casual Sneakers,107.0,719.2,20.0,76954.4,KwaZulu-Natal,1
2023-11-01,Gateway Durban,Formal Shoes,150.0,1519.2,20.0,227880.0,KwaZulu-Natal,1
2023-11-01,Gateway Durban,Kids Shoes,,519.2,20.0,52439.2,KwaZulu-Natal,1
2023-11-01,Canal Walk CT,Sports Bag,39.0,639.2,20.0,24928.8,Western Cape,1
2023-11-01,Canal Walk CT,Sandals,149.0,399.2,20.0,59480.8,Western Cape,1
2023-11-01,Canal Walk CT,Casual Sneakers,149.0,719.2,20.0,107160.8,Western Cape,1
2023-11-01,Canal Walk CT,Kids Shoes,136.0,519.2,20.0,70611.2,Western Cape,1
2023-11-01,Eastgate JHB,Socks Bundle,62.0,159.2,20.0,9870.4,Gauteng,1
2023-11-01,Eastgate JHB,Work Boots,143.0,1039.2,20.0,148605.6,Gauteng,1
2023-11-01,Eastgate JHB,Running Shoes,20.0,1199.2,20.0,23984.0,Gauteng,1
2023-11-01,Eastgate JHB,Kids Shoes,0.0,519.2,20.0,0.0,Gauteng,1
2023-11-01,Eastgate JHB,Sandals,156.0,399.2,20.0,62275.2,Gauteng,1
2023-11-01,Eastgate JHB,Casual Sneakers,36.0,719.2,20.0,25891.2,Gauteng,1
2023-11-01,Online Store,Formal Shoes,26.0,1519.2,20.0,39499.2,Online,1
2023-11-01,Online Store,Sports Bag,112.0,639.2,20.0,71590.4,Online,1
2023-11-01,Online Store,Socks Bundle,96.0,159.2,20.0,15283.2,Online,1
2023-11-01,Online Store,Sandals,199.0,399.2,20.0,79440.8,Online,1
2023-11-02,Fourways Mall,Formal Shoes,57.0,1519.2,20.0,86594.4,Gauteng,1
2023-11-02,Fourways Mall,Socks Bundle,20.0,159.2,20.0,3184.0,Gauteng,1
2023-11-02,Fourways Mall,Work Boots,112.0,1039.2,20.0,116390.4,Gauteng,1
2023-11-02,Fourways Mall,Casual Sneakers,55.0,719.2,20.0,39556.0,Gauteng,1
2023-11-02,Sandton City,Socks Bundle,111.0,159.2,20.0,17671.2,Gauteng,1
2023-11-02,Sandton City,Kids Shoes,87.0,519.2,20.0,45170.4,Gauteng,1
2023-11-02,Sandton City,Formal Shoes,74.0,1519.2,20.0,112420.8,Gauteng,1
2023-11-02,Menlyn Park,Sandals,77.0,399.2,20.0,30738.4,Gauteng,1
2023-11-02,Menlyn Park,Socks Bundle,47.0,159.2,20.0,7482.4,Gauteng,1
2023-11-02,Menlyn Park,Formal Shoes,25.0,1519.2,20.0,37980.0,Gauteng,1
2023-11-02,Menlyn Park,Kids Shoes,118.0,519.2,20.0,61265.6,Gauteng,1
2023-11-02,Menlyn Park,Running Shoes,161.0,1199.2,20.0,193071.2,Gauteng,1
2023-11-02,Menlyn Park,Work Boots,88.0,1039.2,20.0,91449.6,Gauteng,1
2023-11-02,Gateway Durban,Sports Bag,89.0,639.2,20.0,56888.8,KwaZulu-Natal,1
2023-11-02,Gateway Durban,Formal Shoes,76.0,1519.2,20.0,115459.2,KwaZulu-Natal,1
2023-11-02,Gateway Durban,Casual Sneakers,63.0,719.2,20.0,45309.6,KwaZulu-Natal,1
2023-11-02,Gateway Durban,Work Boots,23.0,1039.2,20.0,23901.6,KwaZulu-Natal,1
2023-11-02,Gateway Durban,Sandals,70.0,399.2,20.0,27944.0,KwaZulu-Natal,1
2023-11-02,Canal Walk CT,Sports Bag,126.0,639.2,20.0,80539.2,Western Cape,1
2023-11-02,Canal Walk CT,Socks Bundle,53.0,159.2,20.0,8437.6,Western Cape,1
2023-11-02,Canal Walk CT,Casual Sneakers,147.0,719.2,20.0,105722.4,Western Cape,1
2023-11-02,Canal Walk CT,Formal Shoes,24.0,1519.2,20.0,36460.8,Western Cape,1
2023-11-02,Canal Walk CT,Work Boots,103.0,1039.2,20.0,107037.6,Western Cape,1
2023-11-02,Eastgate JHB,Casual Sneakers,0.0,719.2,20.0,0.0,Gauteng,1
2023-11-02,Eastgate JHB,Socks Bundle,29.0,159.2,20.0,4616.8,Gauteng,1
2023-11-02,Eastgate JHB,Kids Shoes,91.0,519.2,20.0,47247.2,Gauteng,1
2023-11-02,Online Store,Kids Shoes,97.0,519.2,20.0,50362.4,Online,1
2023-11-02,Online Store,Casual Sneakers,57.0,719.2,20.0,40994.4,Online,1
2023-11-02,Online Store,Socks Bundle,235.0,159.2,20.0,37412.0,Online,1
2023-11-03,Fourways Mall,Socks Bundle,22.0,159.2,20.0,3502.4,Gauteng,1
2023-11-03,Fourways Mall,Work Boots,12.0,1039.2,20.0,12470.4,Gauteng,1
2023-11-03,Fourways Mall,Kids Shoes,60.0,519.2,20.0,31152.0,Gauteng,1
2023-11-03,Sandton City,Socks Bundle,44.0,159.2,20.0,7004.8,Gauteng,1
2023-11-03,Sandton City,Casual Sneakers,44.0,719.2,20.0,31644.8,Gauteng,1
2023-11-03,Sandton City,Running Shoes,39.0,1199.2,20.0,46768.8,Gauteng,1
2023-11-03,Sandton City,Work Boots,88.0,1039.2,20.0,91449.6,Gauteng,1
2023-11-03,Sandton City,Sandals,151.0,399.2,20.0,60279.2,Gauteng,1
2023-11-03,Menlyn Park,Work Boots,120.0,1039.2,20.0,124704.0,Gauteng,1
2023-11-03,Menlyn Park,Formal Shoes,115.0,1519.2,20.0,174708.0,Gauteng,1
2023-11-03,Menlyn Park,Sandals,14.0,399.2,20.0,5588.8,Gauteng,1
2023-11-03,Gateway Durban,Formal Shoes,0.0,1519.2,20.0,0.0,KwaZulu-Natal,1
2023-11-03,Gateway Durban,Running Shoes,109.0,1199.2,20.0,130712.8,KwaZulu-Natal,1
2023-11-03,Gateway Durban,Socks Bundle,49.0,159.2,20.0,7800.8,KwaZulu-Natal,1
2023-11-03,Gateway Durban,Sports Bag,,639.2,20.0,113777.6,KwaZulu-Natal,1
2023-11-03,Gateway Durban,Sandals,21.0,399.2,20.0,8383.2,KwaZulu-Natal,1
2023-11-03,Gateway Durban,Casual Sneakers,143.0,719.2,20.0,102845.6,KwaZulu-Natal,1
2023-11-03,Canal Walk CT,Sports Bag,43.0,639.2,20.0,27485.6,Western Cape,1
2023-11-03,Canal Walk CT,Kids Shoes,141.0,519.2,20.0,73207.2,Western Cape,1
2023-11-03,Canal Walk CT,Sandals,163.0,399.2,20.0,65069.6,Western Cape,1
2023-11-03,Eastgate JHB,Work Boots,136.0,1039.2,20.0,141331.2,Gauteng,1
2023-11-03,Eastgate JHB,Kids Shoes,132.0,519.2,20.0,68534.4,Gauteng,1
2023-11-03,Eastgate JHB,Sandals,,399.2,20.0,47504.8,Gauteng,1
