date,channel,campaign,impressions,clicks,spend_zar,conversions,revenue_zar,ctr_pct,cpc_zar,conversion_rate_pct,roas,is_weekend,is_promo_period
2023-10-14,Google Display,Brand Awareness Q1,42854,716,1238.28,8,8309.77,1.672,1.73,1.125,6.71,1,0
2023-10-14,Meta Facebook,End of Year Clearance,40045,971,2679.06,70,100855.87,2.427,2.76,7.26,37.65,1,0
2023-10-14,Meta Facebook,Valentine Promo,39474,874,3049.33,61,40187.07,2.216,3.49,7.011,13.18,1,0
2023-10-14,Meta Facebook,New Product Launch,26081,479,1001.14,25,15039.06,1.838,2.09,5.231,15.02,1,0
2023-10-14,Meta Instagram,Black Friday Blitz,9884,129,361.92,5,8254.44,1.315,2.81,4.314,22.81,1,0
2023-10-14,Meta Instagram,Loyalty Programme,12917,348,1003.4,15,14963.47,2.695,2.88,4.581,14.91,1,0
2023-10-14,Email,Back to School,19057,3064,0.0,94,57695.91,16.081,0.0,3.098,0.0,1,0
2023-10-14,Email,New Product Launch,17605,3029,0.0,91,60520.35,17.209,0.0,3.009,0.0,1,0
2023-10-14,Organic,Black Friday Blitz,46497,232,80.7,5,3544.23,0.5,0.35,2.178,43.92,1,0
2023-10-14,Organic,End of Year Clearance,39405,197,0.0,12,17874.54,0.5,0.0,6.466,0.0,1,0
2023-10-14,Organic,Brand Awareness Q1,45953,229,180.6,7,8160.79,0.5,0.79,3.384,45.19,1,0
2023-10-15,Google Search,Brand Awareness Q1,28352,1922,8815.07,61,53628.15,6.782,4.59,3.204,6.08,1,0
2023-10-15,Google Search,Retargeting - Cart Abandon,23433,2004,6412.26,117,169817.56,8.554,3.2,5.839,26.48,1,0
2023-10-15,Google Search,Back to School,38089,2250,11239.18,110,45134.36,5.91,5.0,4.916,4.02,1,0
2023-10-15,Google Display,Back to School,41560,726,1489.08,44,32616.9,1.749,2.05,6.138,21.9,1,0
2023-10-15,Google Display,Retargeting - Cart Abandon,4728,71,54.36,8,2791.14,1.52,0.77,12.568,51.35,1,0
2023-10-15,Google Display,Promo - Summer Sale,32803,483,903.75,12,19348.47,1.475,1.87,2.59,21.41,1,0
2023-10-15,Google Display,Black Friday Blitz,30095,372,568.25,16,27211.04,1.239,1.53,4.372,47.89,1,0
2023-10-15,Meta Facebook,Promo - Summer Sale,27528,870,2563.28,22,32574.41,3.164,2.95,2.641,12.71,1,0
2023-10-15,Meta Facebook,Loyalty Programme,5244,104,,7,2740.85,1.985,2.37,6.847,11.11,1,0
2023-10-15,Meta Instagram,Back to School,26343,940,2957.5,53,22656.21,3.569,3.15,5.704,7.66,1,0
2023-10-15,Meta Instagram,Promo - Summer Sale,46340,1611,5980.82,111,140869.76,3.477,3.71,6.925,23.55,1,0
2023-10-15,Email,Promo - Summer Sale,46365,9210,,708,784192.05,19.865,0.0,7.693,0.0,1,0
2023-10-15,Email,Black Friday Blitz,27783,6414,0.0,159,67330.94,23.088,0.0,2.486,0.0,1,0
2023-10-15,Email,End of Year Clearance,36023,5091,0.0,80,115281.65,14.135,0.0,1.576,0.0,1,0
2023-10-15,Email,New Product Launch,33823,6195,0.0,442,318885.99,18.319,0.0,7.149,0.0,1,0
2023-10-15,Organic,Back to School,36556,182,31.11,11,10474.84,0.5,0.17,6.285,336.7,1,0
2023-10-15,Organic,Retargeting - Cart Abandon,10018,50,0.0,2,1709.97,0.5,0.0,5.719,0.0,1,0
2023-10-15,Organic,Valentine Promo,11642,58,50.59,2,3062.5,0.5,0.87,4.636,60.54,1,0
2023-10-16,Google Search,Brand Awareness Q1,34025,1878,6985.34,70,41576.39,5.52,3.72,3.736,5.95,0,0
2023-10-16,Google Search,End of Year Clearance,10155,671,3637.45,7,7619.64,6.612,5.42,1.078,2.09,0,0
2023-10-16,Google Search,Promo - Summer Sale,23753,1562,7159.32,20,20031.75,6.577,4.58,1.287,2.8,0,0
2023-10-16,Google Search,New Product Launch,40035,2779,11190.19,102,78539.01,6.943,4.03,3.695,7.02,0,0
2023-10-16,Google Display,Valentine Promo,31813,408,503.2,5,7745.95,1.284,1.23,1.233,15.39,0,0
2023-10-16,Google Display,Loyalty Programme,17194,266,482.52,15,14639.1,1.547,1.81,5.941,30.34,0,0
2023-10-16,Meta Facebook,End of Year Clearance,4809,111,363.7,4,4895.19,2.312,3.28,3.775,13.46,0,0
2023-10-16,Meta Facebook,New Product Launch,17042,370,1077.26,4,3760.19,2.173,2.91,1.156,3.49,0,0
2023-10-16,Meta Facebook,Promo - Summer Sale,10754,294,829.62,14,7626.92,2.739,2.82,4.836,9.19,0,0
2023-10-16,Meta Instagram,Retargeting - Cart Abandon,21250,647,2077.53,66,81691.48,3.047,3.21,10.292,39.32,0,0
2023-10-16,Meta Instagram,Loyalty Programme,36372,860,2648.87,35,44968.95,2.367,3.08,4.165,16.98,0,0
2023-10-16,Meta Instagram,New Product Launch,31624,1076,2839.16,35,37745.39,3.404,2.64,3.304,13.29,0,0
2023-10-16,Meta Instagram,Back to School,24912,721,1972.58,41,62187.22,2.895,2.74,5.734,31.53,0,0
2023-10-16,Email,Loyalty Programme,16878,3586,0.0,179,115842.36,21.25,0.0,5.008,0.0,0,0
2023-10-16,Email,Back to School,12603,2870,0.0,168,227789.2,22.779,0.0,5.875,0.0,0,0
2023-10-16,Organic,Back to School,23477,117,0.0,7,9217.35,0.5,0.0,6.592,0.0,0,0
2023-10-16,Organic,Loyalty Programme,4633,23,0.0,1,1011.72,0.5,0.0,6.907,0.0,0,0
2023-10-16,Organic,Brand Awareness Q1,12512,62,42.21,0,0.0,0.5,0.68,0.986,-0.92,0,0
2023-10-16,Organic,Valentine Promo,32635,163,155.82,2,2580.81,0.5,0.96,1.411,16.56,0,0
2023-10-17,Google Search,Loyalty Programme,31641,2206,9646.82,26,23951.28,6.973,4.37,1.208,2.48,0,0
2023-10-17,Google Search,Promo - Summer Sale,15113,1190,4938.8,81,118006.03,7.877,4.15,6.873,23.89,0,0
2023-10-17,Google Search,Black Friday Blitz,29114,1648,7076.47,104,123692.09,5.662,4.29,6.341,17.48,0,0
2023-10-17,Google Search,New Product Launch,4430,295,1311.57,12,20645.03,6.669,4.45,4.322,15.74,0,0
2023-10-17,Google Display,Retargeting - Cart Abandon,38608,686,0.0,82,86970.53,1.779,0.0,12.021,0.0,0,0
2023-10-17,Google Display,Promo - Summer Sale,39708,675,787.46,14,19303.12,1.701,1.17,2.077,24.51,0,0
2023-10-17,Google Display,Valentine Promo,15834,249,410.88,15,10031.15,1.578,1.65,6.408,24.41,0,0
2023-10-17,Google Display,Black Friday Blitz,10182,189,226.93,7,11565.68,1.857,1.2,4.203,50.97,0,0
2023-10-17,Meta Facebook,End of Year Clearance,23094,587,1772.93,30,18265.41,2.542,3.02,5.275,10.3,0,0
2023-10-17,Meta Facebook,Loyalty Programme,21893,608,1309.5,12,7705.97,2.781,2.15,2.104,5.88,0,0
2023-10-17,Meta Instagram,End of Year Clearance,18746,640,1742.97,49,38553.54,3.415,2.72,7.703,22.12,0,0
2023-10-17,Meta Instagram,New Product Launch,4993,184,589.58,3,2163.42,3.697,3.2,1.791,3.67,0,0
2023-10-17,Meta Instagram,Brand Awareness Q1,31684,946,2784.76,19,33927.03,2.988,2.94,2.074,12.18,0,0
2023-10-17,Meta Instagram,Valentine Promo,14960,483,1726.88,6,4872.6,3.232,3.58,1.445,2.82,0,0
2023-10-17,Email,Back to School,19781,5006,562.15,399,446537.39,25.31,0.11,7.974,794.34,0,0
2023-10-17,Email,New Product Launch,20325,4028,2076.47,105,175847.38,19.821,0.52,2.624,84.69,0,0
2023-10-17,Email,Brand Awareness Q1,21084,4069,3400.99,114,80671.8,19.301,0.84,2.805,23.72,0,0
2023-10-17,Email,Retargeting - Cart Abandon,6165,544,80.72,51,75898.51,8.834,0.15,9.411,940.27,0,0
2023-10-17,Organic,Promo - Summer Sale,9771,48,0.0,1,1098.75,0.5,0.0,3.9,0.0,0,0
2023-10-17,Organic,Back to School,3092,15,1.11,0,0.0,0.5,0.07,3.705,-158.38,0,0
2023-10-17,Organic,Valentine Promo,21223,106,68.08,5,6862.27,0.5,0.64,5.643,100.8,0,0
2023-10-17,Organic,Black Friday Blitz,26221,131,0.0,9,10053.34,0.5,0.0,7.181,0.0,0,0
2023-10-18,Google Search,Promo - Summer Sale,19511,1017,4294.98,72,85774.64,5.217,4.22,7.177,19.97,0,0
2023-10-18,Google Search,Loyalty Programme,11714,798,3570.13,58,75243.84,6.814,4.47,7.309,21.08,0,0
2023-10-18,Google Display,Valentine Promo,15532,178,385.9,13,19027.84,1.152,2.17,7.576,49.31,0,0
2023-10-18,Google Display,Brand Awareness Q1,10804,167,0.0,3,5484.07,1.549,0.0,2.166,0.0,0,0
2023-10-18,Meta Facebook,Loyalty Programme,6129,129,359.37,5,1867.61,2.116,2.79,4.124,5.2,0,0
2023-10-18,Meta Facebook,Black Friday Blitz,5950,121,,5,5514.89,2.046,2.54,4.592,17.96,0,0
2023-10-18,Meta Instagram,Promo - Summer Sale,12884,492,1965.39,23,28001.49,3.822,3.99,4.701,14.25,0,0
2023-10-18,Meta Instagram,Back to School,30361,925,2413.51,44,57436.3,3.049,2.61,4.852,23.8,0,0
2023-10-18,Meta Instagram,End of Year Clearance,23078,718,2793.69,49,77248.3,3.113,3.89,6.83,27.65,0,0
2023-10-18,Meta Instagram,New Product Launch,24421,780,3007.73,48,18712.04,3.196,3.86,6.266,6.22,0,0
2023-10-18,Email,Back to School,37674,6476,4936.9,294,349920.03,17.19,0.76,4.553,70.88,0,0
2023-10-18,Email,Retargeting - Cart Abandon,25376,4536,0.0,555,342149.85,17.876,0.0,12.256,0.0,0,0
2023-10-18,Organic,Back to School,31145,155,0.0,7,6598.18,0.5,0.0,4.779,0.0,0,0
2023-10-18,Organic,Black Friday Blitz,9821,49,30.81,2,3383.63,0.5,0.63,6.035,109.82,0,0
2023-10-18,Organic,Brand Awareness Q1,27904,139,0.0,4,2823.04,0.5,0.0,3.505,0.0,0,0
2023-10-18,Organic,Loyalty Programme,33606,168,0.0,6,3037.53,0.5,0.0,3.843,0.0,0,0
2023-10-19,Google Search,Brand Awareness Q1,19697,1368,6987.38,36,36173.58,6.947,5.11,2.687,5.18,0,0
2023-10-19,Google Search,Retargeting - Cart Abandon,14573,965,4473.14,122,116992.22,6.625,4.64,12.736,26.15,0,0
2023-10-19,Google Search,Loyalty Programme,20875,1282,5156.87,38,24959.6,6.146,4.02,2.964,4.84,0,0
2023-10-19,Google Search,End of Year Clearance,28304,2530,10100.7,136,83895.31,8.941,3.99,5.411,8.31,0,0
2023-10-19,Google Display,Valentine Promo,8878,99,,2,2661.74,1.119,0.96,2.25,28.01,0,0
2023-10-19,Google Display,Back to School,22840,433,554.03,28,47407.78,1.898,1.28,6.674,85.57,0,0
2023-10-19,Google Display,Brand Awareness Q1,12123,158,112.4,2,2586.72,1.311,0.71,1.544,23.01,0,0
2023-10-19,Meta Facebook,New Product Launch,4503,123,343.89,6,10278.87,2.745,2.8,5.099,29.89,0,0
2023-10-19,Meta Facebook,Loyalty Programme,13196,244,702.74,18,18150.89,1.851,2.88,7.698,25.83,0,0
2023-10-19,Meta Facebook,Black Friday Blitz,18621,500,1247.07,5,5792.62,2.685,2.49,1.063,4.64,0,0
2023-10-19,Meta Instagram,Back to School,7276,176,553.71,4,3222.91,2.43,3.15,2.749,5.82,0,0
2023-10-19,Meta Instagram,Loyalty Programme,33182,724,2058.04,7,12038.33,2.185,2.84,1.005,5.85,0,0
2023-10-19,Meta Instagram,End of Year Clearance,22126,504,1742.09,13,10687.03,2.282,3.46,2.696,6.13,0,0
2023-10-19,Email,Black Friday Blitz,17252,2779,0.0,163,157437.08,16.11,0.0,5.889,0.0,0,0
2023-10-19,Email,Brand Awareness Q1,34901,6054,5399.91,190,259146.65,17.347,0.89,3.139,47.99,0,0
2023-10-19,Email,Retargeting - Cart Abandon,31518,4330,1325.33,452,668921.52,13.739,0.31,10.445,504.72,0,0
2023-10-19,Email,Loyalty Programme,21834,2949,736.94,169,297355.13,13.507,0.25,5.758,403.5,0,0
2023-10-19,Organic,Black Friday Blitz,26340,131,0.0,9,10631.94,0.5,0.0,7.12,0.0,0,0
2023-10-19,Organic,Retargeting - Cart Abandon,36281,181,0.0,7,6108.59,0.5,0.0,4.386,0.0,0,0
2023-10-19,Organic,Brand Awareness Q1,29822,149,8.87,2,3486.48,0.5,0.06,1.939,393.06,0,0
2023-10-20,Google Search,New Product Launch,6113,488,2504.22,17,26126.07,7.995,5.13,3.668,10.43,0,0
2023-10-20,Google Search,Loyalty Programme,37484,2024,8949.78,78,93505.96,5.4,4.42,3.854,10.45,0,0
2023-10-20,Google Display,Valentine Promo,35473,656,963.82,51,80814.64,1.85,1.47,7.775,83.85,0,0
2023-10-20,Google Display,Black Friday Blitz,13570,213,349.35,4,1676.97,1.572,1.64,1.944,4.8,0,0
2023-10-20,Meta Facebook,Retargeting - Cart Abandon,14821,290,636.79,35,40723.68,1.959,2.2,12.366,63.95,0,0
2023-10-20,Meta Facebook,Loyalty Programme,11089,306,792.28,3,2554.18,2.763,2.59,1.078,3.22,0,0
2023-10-20,Meta Facebook,Promo - Summer Sale,8207,132,298.9,10,16930.56,1.62,2.26,7.765,56.64,0,0
2023-10-20,Meta Instagram,Loyalty Programme,27807,865,3510.37,45,54430.82,3.112,4.06,5.272,15.51,0,0
2023-10-20,Meta Instagram,Retargeting - Cart Abandon,13833,438,1143.85,35,49690.4,3.173,2.61,8.185,43.44,0,0
2023-10-20,Meta Instagram,Promo - Summer Sale,39220,1342,3843.21,36,29433.93,3.422,2.86,2.736,7.66,0,0
2023-10-20,Meta Instagram,Back to School,38764,920,2338.74,56,89856.02,2.374,2.54,6.144,38.42,0,0
2023-10-20,Email,End of Year Clearance,34879,5744,2593.18,238,147728.32,16.471,0.45,4.157,56.97,0,0
2023-10-20,Email,Back to School,31178,5692,702.64,61,31989.57,18.258,0.12,1.087,45.53,0,0
2023-10-20,Email,Valentine Promo,20092,4043,2304.22,189,79522.59,20.126,0.57,4.676,34.51,0,0
2023-10-20,Organic,New Product Launch,15859,79,12.13,4,5651.58,0.5,0.15,5.222,465.92,0,0
2023-10-20,Organic,Promo - Summer Sale,8261,41,0.0,0,39.8,0.5,0.0,2.083,0.0,0,0
2023-10-20,Organic,Retargeting - Cart Abandon,2938,14,4.74,0,0.0,0.5,0.34,1.929,-24.51,0,0
2023-10-21,Google Search,Black Friday Blitz,44596,2685,9986.4,201,113076.89,6.021,3.72,7.51,11.32,1,0
2023-10-21,Google Search,Brand Awareness Q1,9668,632,2762.65,24,18810.28,6.539,4.37,3.848,6.81,1,0
2023-10-21,Google Search,Valentine Promo,22677,1182,,82,132001.04,5.216,4.22,6.97,26.46,1,0
2023-10-21,Google Display,Promo - Summer Sale,4954,84,170.03,2,3204.52,1.698,2.02,2.429,18.85,1,0
2023-10-21,Google Display,New Product Launch,46784,838,1354.68,27,44661.81,1.792,1.62,3.25,32.97,1,0
2023-10-21,Google Display,Retargeting - Cart Abandon,50280,690,752.41,47,18724.31,1.374,1.09,6.865,24.89,1,0
2023-10-21,Google Display,Brand Awareness Q1,50275,817,914.29,16,13202.73,1.627,1.12,2.022,14.44,1,0
2023-10-21,Meta Facebook,Loyalty Programme,15654,443,903.94,13,4548.59,2.834,2.04,3.078,5.03,1,0
2023-10-21,Meta Facebook,Black Friday Blitz,17345,428,1107.65,5,3021.52,2.47,2.59,1.389,2.73,1,0
2023-10-21,Meta Facebook,Promo - Summer Sale,32464,902,2025.88,61,24095.16,2.779,2.25,6.822,11.89,1,0
2023-10-21,Meta Facebook,Valentine Promo,45298,1222,3557.77,97,94266.45,2.698,2.91,7.953,26.5,1,0
2023-10-21,Meta Instagram,Black Friday Blitz,14271,347,1501.99,25,29293.7,2.435,4.33,7.408,19.5,1,0
2023-10-21,Meta Instagram,Loyalty Programme,50256,1712,6673.45,127,224623.38,3.407,3.9,7.449,33.66,1,0
2023-10-21,Email,Valentine Promo,48890,6613,5267.61,127,45036.77,13.528,0.8,1.922,8.55,1,0
2023-10-21,Email,Loyalty Programme,44256,6409,0.0,359,253649.38,14.482,0.0,5.612,0.0,1,0
2023-10-21,Organic,Back to School,38278,191,191.58,3,3423.92,0.5,1.0,1.704,17.87,1,0
2023-10-21,Organic,Loyalty Programme,32752,163,0.0,12,6773.13,0.5,0.0,7.847,0.0,1,0
2023-10-22,Google Search,Black Friday Blitz,30209,1873,7895.81,83,43580.07,6.202,4.22,4.435,5.52,1,0
2023-10-22,Google Search,Brand Awareness Q1,17464,1011,4380.01,16,27719.5,5.794,4.33,1.613,6.33,1,0
2023-10-22,Google Search,Retargeting - Cart Abandon,19266,938,5067.13,65,80997.98,4.873,5.4,7.0,15.98,1,0
2023-10-22,Google Search,Promo - Summer Sale,38766,1337,5342.46,22,9082.47,3.451,4.0,1.679,1.7,1,0
2023-10-22,Google Display,Back to School,18244,406,580.63,6,11057.16,2.227,1.43,1.513,19.04,1,0
2023-10-22,Google Display,New Product Launch,33558,640,1431.44,9,8596.65,1.909,2.24,1.435,6.01,1,0
2023-10-22,Google Display,Valentine Promo,18909,208,217.46,16,9017.8,1.105,1.05,7.762,41.47,1,0
2023-10-22,Meta Facebook,Promo - Summer Sale,46173,855,2419.51,20,19966.17,1.853,2.83,2.354,8.25,1,0
2023-10-22,Meta Facebook,New Product Launch,19862,527,1610.67,16,9983.09,2.656,3.06,3.088,6.2,1,0
2023-10-22,Meta Facebook,Black Friday Blitz,29139,813,2294.99,56,44603.75,2.79,2.82,6.962,19.44,1,0
2023-10-22,Meta Instagram,Black Friday Blitz,26055,696,2110.75,30,11867.55,2.672,3.03,4.454,5.62,1,0
2023-10-22,Meta Instagram,Brand Awareness Q1,49389,1423,4685.6,27,14433.46,2.882,3.29,1.956,3.08,1,0
2023-10-22,Meta Instagram,Loyalty Programme,23515,984,4128.27,31,13822.13,4.188,4.2,3.206,3.35,1,0
2023-10-22,Email,Back to School,31446,7447,0.0,114,165177.13,23.684,0.0,1.534,0.0,1,0
2023-10-22,Email,Loyalty Programme,9406,1587,917.38,103,129978.18,16.881,0.58,6.505,141.68,1,0
2023-10-22,Organic,End of Year Clearance,24188,120,120.35,9,5574.89,0.5,1.0,7.727,46.32,1,0
2023-10-22,Organic,Valentine Promo,49847,249,49.29,12,5842.01,0.5,0.2,5.152,118.52,1,0
2023-10-22,Organic,Brand Awareness Q1,33601,168,90.5,3,5519.53,0.5,0.54,1.842,60.99,1,0
2023-10-22,Organic,New Product Launch,5925,29,0.0,1,486.31,0.5,0.0,5.235,0.0,1,0
2023-10-23,Google Search,End of Year Clearance,24687,875,4886.92,42,19637.91,3.545,5.59,4.812,4.02,0,0
2023-10-23,Google Search,Brand Awareness Q1,9314,599,2739.33,9,14248.41,6.436,4.57,1.623,5.2,0,0
2023-10-23,Google Search,Retargeting - Cart Abandon,19759,1229,5670.25,57,85924.0,6.224,4.61,4.638,15.15,0,0
2023-10-23,Google Display,Valentine Promo,11303,154,263.14,11,4620.89,1.366,1.71,7.453,17.56,0,0
2023-10-23,Google Display,New Product Launch,36052,428,281.46,28,9728.19,1.188,0.66,6.749,34.56,0,0
2023-10-23,Google Display,Black Friday Blitz,21747,426,850.53,4,2363.82,1.962,2.0,1.079,2.78,0,0
2023-10-23,Meta Facebook,Black Friday Blitz,23555,210,671.48,3,2475.5,0.894,3.2,1.821,3.69,0,0
2023-10-23,Meta Facebook,Valentine Promo,4183,106,300.7,8,5527.39,2.542,2.84,7.961,18.38,0,0
2023-10-23,Meta Instagram,End of Year Clearance,38580,1103,3932.36,12,7813.98,2.861,3.57,1.169,1.99,0,0
2023-10-23,meta instagram,Retargeting - Cart Abandon,27644,574,1244.41,34,20066.21,2.078,2.17,6.009,16.13,0,0
2023-10-23,Meta Instagram,Promo - Summer Sale,5386,172,686.56,4,3443.57,3.203,3.99,2.67,5.02,0,0
2023-10-23,Meta Instagram,Brand Awareness Q1,38336,1119,3485.37,27,36625.4,2.921,3.11,2.441,10.51,0,0
2023-10-23,Email,Brand Awareness Q1,39203,7932,5748.38,43,39439.48,20.235,0.72,0.544,6.86,0,0
2023-10-23,Email,Back to School,13467,2277,0.0,119,100203.38,16.915,0.0,5.257,0.0,0,0
2023-10-23,Email,Black Friday Blitz,28308,5113,0.0,152,149286.15,18.065,0.0,2.977,0.0,0,0
2023-10-23,Organic,New Product Launch,24960,124,0.0,7,3747.79,0.5,0.0,6.046,0.0,0,0
2023-10-23,Organic,End of Year Clearance,6583,32,0.0,2,2131.74,0.5,0.0,7.528,0.0,0,0
2023-10-23,Organic,Valentine Promo,33624,168,0.0,5,7907.72,0.5,0.0,3.1,0.0,0,0
2023-10-23,Organic,Promo - Summer Sale,36113,180,127.99,13,21437.91,0.5,0.71,7.355,167.5,0,0
2023-10-24,Google Search,Back to School,39543,2296,8299.15,100,175680.83,5.806,3.61,4.381,21.17,0,0
2023-10-24,Google Search,Brand Awareness Q1,13544,774,3714.29,4,5633.27,5.716,4.8,0.644,1.52,0,0
2023-10-24,Google Search,Black Friday Blitz,10159,555,2881.12,28,34867.17,5.464,5.19,5.196,12.1,0,0
2023-10-24,Google Display,Black Friday Blitz,16422,194,196.02,11,18338.41,1.185,1.01,5.765,93.55,0,0
2023-10-24,Google Display,New Product Launch,28116,280,264.53,10,5166.46,0.998,0.94,3.65,19.53,0,0
2023-10-24,Google Display,Brand Awareness Q1,38229,731,942.63,10,8255.36,1.912,1.29,1.465,8.76,0,0
2023-10-24,Google Display,Loyalty Programme,6721,105,176.5,3,4317.82,1.564,1.68,3.4,24.46,0,0
2023-10-24,Meta Facebook,Retargeting - Cart Abandon,10822,328,965.92,27,25076.94,3.034,2.94,8.253,25.96,0,0
2023-10-24,Meta Facebook,Promo - Summer Sale,22326,626,1826.22,49,74019.3,2.806,2.92,7.959,40.53,0,0
2023-10-24,Meta Instagram,Retargeting - Cart Abandon,18309,478,1205.74,39,40242.69,2.611,2.52,8.327,33.38,0,0
2023-10-24,Meta Instagram,End of Year Clearance,3294,114,,4,7125.52,3.472,2.56,4.332,24.39,0,0
2023-10-24,Meta Instagram,Brand Awareness Q1,27489,824,2579.42,24,18556.54,3.0,3.13,2.989,7.19,0,0
2023-10-24,Meta Instagram,Back to School,6444,177,676.4,12,15998.42,2.755,3.82,7.045,23.65,0,0
2023-10-24,Email,Retargeting - Cart Abandon,6501,1229,507.76,59,84456.48,18.919,0.41,4.84,166.33,0,0
2023-10-24,Email,New Product Launch,25947,5396,0.0,329,390096.77,20.799,0.0,6.104,0.0,0,0
2023-10-24,Email,Brand Awareness Q1,30718,3686,619.91,131,137797.73,12.002,0.17,3.567,222.29,0,0
2023-10-24,Email,Back to School,28905,6146,1551.19,490,265343.03,21.266,0.25,7.985,171.06,0,0
2023-10-24,Organic,Retargeting - Cart Abandon,27721,138,0.0,16,13960.86,0.5,0.0,11.936,0.0,0,0
2023-10-24,Organic,New Product Launch,4240,21,15.23,0,153.16,0.5,0.73,1.965,10.06,0,0
2023-10-24,Organic,End of Year Clearance,38365,191,0.0,5,2477.74,0.5,0.0,3.108,0.0,0,0
2023-10-25,Google Search,End of Year Clearance,17069,882,3802.48,64,70583.95,5.168,4.31,7.348,18.56,0,0
2023-10-25,Google Search,Back to School,6410,462,1709.24,15,22935.66,7.209,3.7,3.315,13.42,0,0
2023-10-25,Google Search,Brand Awareness Q1,29262,2284,8510.08,30,27665.56,7.808,3.73,1.328,3.25,0,0
2023-10-25,Google Display,Loyalty Programme,27828,401,298.66,5,6739.27,1.442,0.74,1.308,22.57,0,0
2023-10-25,Google Display,Brand Awareness Q1,8274,82,100.8,2,2123.17,0.993,1.23,2.764,21.06,0,0
2023-10-25,Meta Facebook,End of Year Clearance,3086,81,261.03,5,6002.61,2.629,3.22,7.017,23.0,0,0
2023-10-25,Meta Facebook,Promo - Summer Sale,9944,267,740.3,21,9106.18,2.693,2.77,7.919,12.3,0,0
2023-10-25,Meta Instagram,New Product Launch,11590,353,1184.28,4,3399.43,3.052,3.35,1.163,2.87,0,0
2023-10-25,Meta Instagram,Brand Awareness Q1,13415,524,1718.13,15,21920.88,3.907,3.28,2.91,12.76,0,0
2023-10-25,Meta Instagram,Promo - Summer Sale,33225,753,2449.46,47,54789.66,2.267,3.25,6.299,22.37,0,0
2023-10-25,Meta Instagram,Retargeting - Cart Abandon,26597,815,3013.05,34,17713.34,3.066,3.7,4.19,5.88,0,0
2023-10-25,Email,Retargeting - Cart Abandon,37840,7023,3456.59,450,244047.89,18.561,0.49,6.42,70.6,0,0
2023-10-25,Email,Loyalty Programme,33575,5042,0.0,173,264832.6,15.02,0.0,3.442,0.0,0,0
2023-10-25,Email,Brand Awareness Q1,35526,7098,3162.44,267,349652.74,19.981,0.45,3.771,110.56,0,0
2023-10-25,Email,Back to School,19979,4929,0.0,329,583705.32,24.674,0.0,6.679,0.0,0,0
2023-10-25,Organic,Retargeting - Cart Abandon,39347,196,0.0,24,18056.24,0.5,0.0,12.382,0.0,0,0
2023-10-25,Organic,Brand Awareness Q1,21940,109,25.78,4,2597.33,0.5,0.24,3.74,100.75,0,0
2023-10-25,Organic,End of Year Clearance,10740,53,24.73,0,0.0,0.5,0.47,1.87,-2.85,0,0
2023-10-25,Organic,Loyalty Programme,39456,197,106.52,3,3235.78,0.5,0.54,1.845,30.38,0,0
2023-10-26,Google Search,Valentine Promo,16316,1084,5051.0,32,49974.04,6.647,4.66,2.984,9.89,0,0
2023-10-26,Google Search,End of Year Clearance,21000,1622,7588.53,102,94311.74,7.725,4.68,6.335,12.43,0,0
2023-10-26,Google Search,Black Friday Blitz,28970,1612,7844.67,33,19701.77,5.566,4.87,2.098,2.51,0,0
2023-10-26,Google Display,Valentine Promo,36008,379,497.22,5,7105.91,1.053,1.31,1.366,14.29,0,0
2023-10-26,Google Display,Retargeting - Cart Abandon,28562,459,1089.67,7,12412.36,1.608,2.37,1.735,11.39,0,0
2023-10-26,Google Display,Brand Awareness Q1,30285,458,370.76,3,2701.95,1.513,0.81,0.859,7.29,0,0
2023-10-26,Google Display,New Product Launch,12234,175,55.25,5,4612.01,1.437,0.32,3.167,83.48,0,0
2023-10-26,Meta Facebook,Brand Awareness Q1,12949,370,1033.03,11,18219.26,2.864,2.79,3.152,17.64,0,0
2023-10-26,Meta Facebook,Black Friday Blitz,29120,731,,8,5113.3,2.512,3.46,1.112,2.02,0,0
2023-10-26,Meta Facebook,New Product Launch,6367,119,368.23,4,3473.1,1.874,3.09,3.562,9.43,0,0
2023-10-26,Meta Instagram,Valentine Promo,3248,85,284.9,1,623.9,2.632,3.35,1.475,2.19,0,0
2023-10-26,Meta Instagram,New Product Launch,8815,219,779.83,8,12139.75,2.489,3.56,3.962,15.57,0,0
2023-10-26,Email,Loyalty Programme,37811,5181,4491.62,211,93024.93,13.703,0.87,4.08,20.71,0,0
2023-10-26,Email,Brand Awareness Q1,10495,1586,378.76,17,13135.83,15.113,0.24,1.127,34.68,0,0
2023-10-26,Email,Retargeting - Cart Abandon,16643,3251,0.0,141,116189.69,19.536,0.0,4.347,0.0,0,0
2023-10-26,Organic,Black Friday Blitz,27253,136,66.78,10,14308.05,0.5,0.49,7.78,214.26,0,0
2023-10-26,Organic,Brand Awareness Q1,28195,140,52.56,1,942.28,0.5,0.38,1.248,17.93,0,0
2023-10-26,Organic,Valentine Promo,24841,124,0.0,7,12629.31,0.5,0.0,5.861,0.0,0,0
2023-10-27,Google Search,Brand Awareness Q1,32884,2091,9624.83,19,32718.85,6.36,4.6,0.931,3.4,0,0
2023-10-27,Google Search,Valentine Promo,9146,483,2429.03,30,51130.62,5.283,5.03,6.309,21.05,0,0
2023-10-27,Google Search,Back to School,37126,1917,10865.7,72,125957.42,5.165,5.67,3.785,11.59,0,0
