date,source_medium,device_category,sessions,bounce_rate_pct,pages_per_session,avg_session_duration_sec,transactions,revenue_zar,conversion_rate_pct,landing_page,is_promo_period
2023-11-18,facebook / paid,desktop,30,55.8,3.19,109.9,0,0.0,2.821,/cart,1
2023-11-18,(direct) / none,desktop,55,51.4,5.01,189.9,1,704.51,2.015,/about,1
2023-11-18,instagram / paid,mobile,57,59.7,4.26,148.2,2,1403.84,4.771,/products/casual-sneakers,1
2023-11-18,facebook / paid,desktop,92,74.5,1.97,140.7,4,2817.85,4.706,/sale,1
2023-11-18,email / newsletter,mobile,110,48.1,2.14,91.0,5,3298.06,4.589,/sale,1
2023-11-18,instagram / paid,mobile,106,63.0,4.43,122.8,3,3559.8,3.575,/products/casual-sneakers,1
2023-11-18,email / newsletter,mobile,89,37.9,4.74,48.8,6,8970.21,6.929,/cart,1
2023-11-18,instagram / paid,desktop,11,70.3,1.56,273.6,0,0.0,7.605,/cart,1
2023-11-18,google / cpc,desktop,55,67.2,5.0,104.9,2,1052.02,4.446,/about,1
2023-11-18,facebook / paid,mobile,40,59.3,2.38,217.0,1,303.29,4.732,/home,1
2023-11-18,facebook / paid,mobile,83,43.0,2.33,248.7,5,3434.1,6.786,/about,1
2023-11-18,google / organic,mobile,147,53.1,4.67,119.6,5,2070.31,3.757,/sale,1
2023-11-18,google / cpc,mobile,122,48.9,3.58,246.2,6,6875.69,5.083,/products/casual-sneakers,1
2023-11-18,instagram / paid,desktop,34,60.9,5.47,77.6,2,2220.14,7.709,/products/running-shoes,1
2023-11-18,facebook / paid,mobile,110,37.2,2.45,192.3,6,2964.6,5.785,/home,1
2023-11-18,(direct) / none,desktop,28,55.9,2.84,201.4,1,482.22,5.954,/home,1
2023-11-18,instagram / paid,mobile,128,63.0,4.87,116.6,2,1397.81,1.625,/sale,1
2023-11-18,google / organic,mobile,74,62.9,2.82,135.5,1,450.22,1.391,/products/running-shoes,1
2023-11-18,instagram / paid,desktop,141,54.8,3.93,278.4,10,14191.33,7.397,/order-confirmation,1
2023-11-19,google / organic,mobile,27,69.9,4.24,184.3,0,0.0,1.43,/home,1
2023-11-19,email / newsletter,mobile,107,62.1,5.5,268.4,5,7161.49,5.135,/products/running-shoes,1
2023-11-19,email / newsletter,desktop,57,59.2,1.52,152.0,2,2218.01,3.77,/products/running-shoes,1
2023-11-19,google / organic,desktop,60,35.5,2.26,72.8,3,2103.06,6.565,/checkout,1
2023-11-19,google / organic,mobile,41,59.5,3.71,155.1,3,1699.13,7.657,/home,1
2023-11-19,facebook / paid,tablet,302,54.0,5.17,85.9,12,13558.85,4.173,/products/casual-sneakers,1
2023-11-19,instagram / paid,desktop,397,39.1,2.62,236.9,14,4799.88,3.731,/cart,1
2023-11-19,google / organic,desktop,206,,3.07,193.4,12,13220.72,5.941,/checkout,1
2023-11-19,(direct) / none,mobile,206,42.7,2.13,227.2,3,3403.8,1.872,/products/casual-sneakers,1
2023-11-19,email / newsletter,mobile,130,59.6,3.37,186.5,2,1081.41,2.184,/sale,1
2023-11-19,facebook / paid,tablet,363,42.1,5.06,89.7,4,1271.92,1.261,/products/running-shoes,1
2023-11-19,facebook / paid,mobile,188,70.5,4.07,173.1,13,7655.37,6.916,/about,1
2023-11-19,instagram / paid,desktop,420,59.7,4.77,72.9,29,39074.16,7.02,/products/running-shoes,1
2023-11-19,google / cpc,mobile,33,57.1,4.79,209.1,2,1549.59,6.773,/cart,1
2023-11-19,google / organic,mobile,73,70.6,4.34,137.5,4,1550.9,5.733,/sale,1
2023-11-19,facebook / paid,mobile,423,55.6,5.1,210.2,31,23036.0,7.553,/home,1
2023-11-19,google / cpc,mobile,246,60.4,3.02,276.9,4,3984.37,2.015,/sale,1
2023-11-19,(direct) / none,mobile,194,52.6,2.7,149.0,6,1953.1,3.289,/cart,1
2023-11-19,(direct) / none,desktop,203,72.4,1.92,119.5,7,8663.77,3.679,/home,1
2023-11-19,email / newsletter,desktop,143,72.1,3.95,50.6,10,8737.16,7.02,/home,1
2023-11-20,instagram / paid,tablet,327,41.8,4.68,49.1,11,10823.33,3.549,/home,1
2023-11-20,facebook / paid,tablet,152,57.9,3.65,69.4,4,3552.08,3.224,/sale,1
2023-11-20,instagram / paid,mobile,136,60.7,4.14,153.4,10,8058.86,7.774,/checkout,1
2023-11-20,google / cpc,desktop,122,44.2,4.78,111.7,7,7183.7,5.785,/order-confirmation,1
2023-11-20,google / organic,tablet,181,74.9,3.05,148.6,4,1429.98,2.457,/products/casual-sneakers,1
2023-11-20,google / organic,mobile,111,36.0,3.54,88.4,6,7915.01,5.811,/checkout,1
2023-11-20,google / cpc,desktop,426,66.1,2.95,95.2,20,6627.59,4.745,/checkout,1
2023-11-20,google / cpc,mobile,316,49.5,3.45,46.4,4,1767.04,1.443,/home,1
2023-11-20,facebook / paid,mobile,156,69.1,4.45,204.6,4,4794.8,3.159,/about,1
2023-11-20,google / organic,mobile,60,36.2,3.63,130.7,1,471.02,3.003,/sale,1
2023-11-20,email / newsletter,mobile,422,68.6,4.52,196.6,27,34575.1,6.409,/sale,1
2023-11-20,instagram / paid,mobile,81,72.3,3.49,108.9,3,3989.27,3.796,/order-confirmation,1
2023-11-20,google / cpc,mobile,119,74.0,3.54,260.9,7,5629.09,6.448,/cart,1
2023-11-20,facebook / paid,desktop,280,41.3,4.46,50.0,14,11025.41,5.161,/products/running-shoes,1
2023-11-20,google / cpc,mobile,428,49.8,5.2,128.1,14,11085.97,3.458,/products/running-shoes,1
2023-11-20,google / organic,mobile,51,41.4,2.74,167.1,0,0.0,1.677,/about,1
2023-11-20,google / organic,mobile,462,50.3,3.57,211.3,19,27326.14,4.147,/order-confirmation,1
2023-11-20,google / cpc,mobile,451,69.9,4.81,79.6,10,12258.37,2.392,/products/casual-sneakers,1
2023-11-20,facebook / paid,mobile,304,72.5,4.58,181.8,11,8879.88,3.679,/order-confirmation,1
2023-11-20,email / newsletter,mobile,226,50.8,2.06,62.6,15,9387.74,6.773,/products/running-shoes,1
2023-11-20,google / organic,desktop,309,41.4,5.35,111.9,16,6712.37,5.33,/products/casual-sneakers,1
2023-11-20,instagram / paid,mobile,380,39.7,1.94,274.7,13,6335.67,3.471,/products/casual-sneakers,1
2023-11-20,google / cpc,tablet,351,70.9,2.28,208.6,3,2595.81,1.105,/home,1
2023-11-20,(direct) / none,desktop,190,64.7,3.12,199.5,13,8177.0,7.098,/products/running-shoes,1
2023-11-20,google / cpc,mobile,150,50.3,2.77,206.0,9,6124.39,6.604,/checkout,1
2023-11-20,google / cpc,mobile,265,48.8,3.14,255.2,17,25142.57,6.604,/cart,1
2023-11-20,google / organic,mobile,387,68.8,4.3,99.6,5,7300.45,1.482,/order-confirmation,1
2023-11-20,instagram / paid,mobile,357,74.6,2.6,109.3,5,3723.69,1.677,/checkout,1
2023-11-20,google / cpc,mobile,213,37.0,2.51,55.4,9,5499.75,4.511,/products/running-shoes,1
2023-11-20,google / cpc,tablet,185,43.5,3.06,159.9,2,2361.04,1.092,/sale,1
2023-11-20,google / cpc,mobile,302,73.1,2.18,117.3,19,8944.1,6.331,/order-confirmation,1
2023-11-20,google / organic,mobile,418,61.6,2.17,50.8,15,14641.6,3.692,/cart,1
2023-11-20,google / organic,mobile,251,75.0,2.75,154.9,8,10663.64,3.393,/home,1
2023-11-20,google / organic,mobile,367,44.9,4.19,267.9,23,33567.5,6.37,/checkout,1
2023-11-20,google / cpc,mobile,322,,2.66,139.3,13,7708.43,4.095,/order-confirmation,1
2023-11-20,google / organic,tablet,305,41.5,2.92,60.3,8,4786.41,2.73,/order-confirmation,1
2023-11-20,google / cpc,mobile,42,69.4,3.45,222.2,2,788.41,5.655,/products/running-shoes,1
2023-11-20,google / organic,mobile,157,53.0,4.3,110.4,9,5347.53,6.292,/products/running-shoes,1
2023-11-20,google / organic,mobile,226,55.2,3.39,70.5,11,4647.84,5.161,/sale,1
2023-11-20,google / cpc,mobile,323,35.1,5.0,200.1,12,6254.22,3.991,/about,1
2023-11-21,facebook / paid,desktop,360,42.0,1.85,200.2,16,14055.3,4.459,/home,1
2023-11-21,google / cpc,mobile,338,71.1,4.97,279.4,4,2079.19,1.378,/sale,1
2023-11-21,email / newsletter,desktop,327,74.2,5.08,233.0,22,27824.91,6.877,/products/running-shoes,1
2023-11-21,facebook / paid,desktop,226,51.8,3.9,49.2,10,4080.25,4.771,/checkout,1
2023-11-21,google / cpc,mobile,142,37.2,4.98,169.5,7,2428.05,5.629,/order-confirmation,1
2023-11-21,(direct) / none,desktop,473,49.0,5.18,162.9,26,33599.61,5.538,/home,1
2023-11-21,instagram / paid,mobile,514,66.3,4.46,53.0,38,36607.51,7.397,/products/running-shoes,1
2023-11-21,facebook / paid,mobile,440,53.5,1.85,82.7,25,8390.19,5.746,/about,1
2023-11-21,email / newsletter,desktop,172,42.4,2.55,271.2,3,1940.84,2.236,/order-confirmation,1
2023-11-21,email / newsletter,mobile,41,56.1,5.25,206.1,1,454.45,3.497,/cart,1
2023-11-21,(direct) / none,mobile,341,,3.0,272.7,5,6723.95,1.742,/order-confirmation,1
2023-11-21,google / organic,desktop,428,73.7,4.61,101.0,14,10915.85,3.367,/sale,1
2023-11-21,google / organic,mobile,231,37.0,2.38,205.2,12,4501.74,5.291,/cart,1
2023-11-21,facebook / paid,mobile,320,44.1,2.79,135.4,9,3485.97,3.042,/sale,1
2023-11-21,google / cpc,desktop,232,45.5,2.35,168.6,17,17520.52,7.475,/home,1
2023-11-21,(direct) / none,mobile,442,35.7,4.65,237.8,11,15346.81,2.652,/home,1
2023-11-21,facebook / paid,mobile,302,57.0,4.94,69.7,6,7198.41,2.197,/products/casual-sneakers,1
2023-11-21,google / organic,mobile,260,72.8,4.98,81.5,15,18453.01,5.837,/products/casual-sneakers,1
2023-11-21,google / cpc,mobile,167,65.4,3.39,91.9,9,7722.14,5.642,/products/casual-sneakers,1
2023-11-21,google / organic,mobile,108,58.9,5.37,242.9,2,1790.49,2.119,/cart,1
2023-11-21,google / organic,mobile,265,72.7,4.46,139.3,9,12253.52,3.549,/products/casual-sneakers,1
2023-11-21,google / organic,mobile,14,55.5,3.79,147.7,0,0.0,3.432,/checkout,1
2023-11-21,google / organic,tablet,349,70.9,1.51,139.5,6,5488.66,1.898,/checkout,1
2023-11-21,google / organic,mobile,102,66.9,1.74,206.3,1,647.63,1.781,/products/casual-sneakers,1
2023-11-21,google / organic,mobile,321,42.5,4.06,139.1,5,2284.5,1.56,/checkout,1
2023-11-21,facebook / paid,mobile,152,64.4,5.37,199.3,5,2006.49,3.796,/products/running-shoes,1
2023-11-21,google / cpc,desktop,436,70.5,1.71,46.6,13,7737.51,2.99,/order-confirmation,1
2023-11-21,facebook / paid,mobile,256,40.8,4.14,45.9,16,23854.51,6.409,/about,1
2023-11-21,google / cpc,mobile,88,49.3,2.17,200.2,1,775.08,1.534,/order-confirmation,1
2023-11-21,facebook / paid,desktop,437,47.9,3.18,186.7,19,19362.31,4.446,/home,1
2023-11-21,google / cpc,mobile,50,41.7,2.79,94.1,1,823.47,3.809,/sale,1
2023-11-21,facebook / paid,tablet,267,44.2,3.19,275.8,2,1459.17,1.053,/about,1
2023-11-22,google / cpc,mobile,67,37.9,5.09,159.3,4,3286.69,6.097,/cart,1
2023-11-22,google / cpc,mobile,139,68.4,4.71,223.3,6,8526.69,4.836,/checkout,1
2023-11-22,facebook / paid,desktop,349,54.7,3.71,148.0,9,9452.43,2.847,/products/casual-sneakers,1
2023-11-22,google / cpc,tablet,437,49.5,2.72,234.2,8,8146.47,2.054,/sale,1
2023-11-22,facebook / paid,mobile,485,60.4,3.65,188.5,11,6410.11,2.47,/home,1
2023-11-22,google / cpc,desktop,288,54.8,3.6,52.1,14,13251.82,4.94,/products/running-shoes,1
2023-11-22,google / organic,mobile,70,57.1,2.95,196.0,4,2551.49,6.864,/home,1
2023-11-22,google / organic,desktop,203,50.0,1.87,134.4,12,12773.01,6.214,/products/running-shoes,1
2023-11-22,google / organic,mobile,456,62.1,4.98,271.2,28,39131.7,6.266,/about,1
2023-11-22,(direct) / none,mobile,346,67.3,3.48,227.1,11,4210.01,3.289,/products/casual-sneakers,1
2023-11-22,instagram / paid,mobile,119,52.3,3.29,204.8,3,3696.42,3.289,/products/casual-sneakers,1
2023-11-22,google / organic,mobile,313,45.9,4.56,143.6,15,11574.13,5.005,/checkout,1
2023-11-22,google / cpc,mobile,38,57.1,2.4,65.4,2,613.2,5.616,/order-confirmation,1
2023-11-22,instagram / paid,mobile,190,67.5,3.49,183.7,5,2457.94,3.081,/sale,1
2023-11-22,facebook / paid,mobile,76,55.5,3.67,157.3,1,1450.56,1.872,/cart,1
2023-11-22,instagram / paid,mobile,34,45.7,3.39,237.0,2,2625.25,6.448,/products/running-shoes,1
2023-11-22,google / cpc,desktop,242,71.2,5.04,53.4,18,24463.29,7.657,/products/running-shoes,1
2023-11-22,facebook / paid,mobile,311,45.1,1.53,162.8,16,20320.71,5.2,/checkout,1
2023-11-22,google / cpc,mobile,103,40.5,5.14,63.4,3,3229.76,3.029,/checkout,1
2023-11-22,facebook / paid,mobile,159,35.4,4.28,133.4,4,4206.37,2.951,/products/casual-sneakers,1
2023-11-22,instagram / paid,mobile,21,71.2,2.47,108.6,0,0.0,3.653,/products/running-shoes,1
2023-11-22,google / cpc,mobile,17,36.2,4.74,61.2,0,0.0,4.251,/about,1
2023-11-22,google / cpc,mobile,358,52.4,4.63,156.3,12,5591.43,3.38,/about,1
2023-11-22,google / cpc,desktop,145,48.8,2.77,178.8,8,6610.34,5.668,/home,1
2023-11-22,facebook / paid,tablet,224,50.2,3.83,100.3,4,4471.22,2.145,/about,1
2023-11-22,google / organic,tablet,321,74.1,4.71,179.3,9,9241.81,2.899,/products/casual-sneakers,1
2023-11-22,instagram / paid,desktop,481,62.3,4.01,102.2,23,20777.44,4.966,/products/casual-sneakers,1
2023-11-22,google / cpc,desktop,123,39.0,3.58,104.6,2,2766.77,2.431,/home,1
2023-11-22,google / organic,mobile,414,42.9,4.67,251.2,27,37454.89,6.656,/products/casual-sneakers,1
2023-11-22,google / cpc,mobile,326,46.1,5.14,225.0,7,5784.68,2.34,/sale,1
2023-11-22,google / cpc,desktop,132,56.0,4.92,189.6,9,9942.27,7.124,/products/running-shoes,1
2023-11-22,google / organic,mobile,95,39.8,2.91,234.0,2,1536.62,2.522,/cart,1
2023-11-22,email / newsletter,desktop,347,66.7,3.08,232.3,20,24493.52,5.824,/order-confirmation,1
2023-11-22,google / organic,mobile,390,43.0,3.14,130.3,9,10469.87,2.483,/order-confirmation,1
2023-11-22,google / organic,mobile,440,73.5,3.72,242.6,23,10610.87,5.239,/products/running-shoes,1
2023-11-22,instagram / paid,desktop,152,62.8,2.91,275.0,11,5343.29,7.722,/order-confirmation,1
2023-11-22,google / organic,mobile,40,48.8,3.0,195.8,1,1202.02,3.471,/checkout,1
2023-11-22,email / newsletter,tablet,282,53.8,4.92,242.0,14,17644.25,5.044,/products/running-shoes,1
2023-11-23,facebook / paid,mobile,97,44.5,5.1,156.5,4,5962.12,4.134,/home,1
2023-11-23,google / cpc,mobile,44,51.8,2.85,48.3,3,3340.23,7.215,/products/casual-sneakers,1
2023-11-23,(direct) / none,desktop,131,64.6,1.82,265.1,3,4218.69,2.457,/about,1
2023-11-23,google / organic,mobile,84,56.5,4.92,183.2,1,1223.33,1.95,/products/casual-sneakers,1
2023-11-23,google / cpc,mobile,41,49.9,2.88,250.2,2,1222.22,5.694,/cart,1
2023-11-23,instagram / paid,mobile,126,50.1,2.08,225.4,4,2617.75,3.406,/cart,1
2023-11-23,google / cpc,desktop,154,51.3,1.71,120.6,3,3488.52,2.34,/about,1
2023-11-23,email / newsletter,desktop,88,62.7,2.06,240.2,3,3746.57,4.186,/products/running-shoes,1
2023-11-23,(direct) / none,mobile,120,53.3,3.87,60.3,5,2875.97,4.953,/products/casual-sneakers,1
2023-11-23,instagram / paid,desktop,122,61.8,2.46,227.0,8,3476.1,6.838,/products/casual-sneakers,1
2023-11-23,instagram / paid,mobile,77,72.2,1.96,73.4,5,7438.06,6.604,/about,1
2023-11-23,instagram / paid,mobile,22,72.2,2.25,243.0,0,0.0,3.744,/order-confirmation,1
2023-11-23,google / cpc,desktop,81,42.2,4.89,151.9,2,1692.91,3.341,/order-confirmation,1
2023-11-23,google / cpc,desktop,13,55.0,1.69,90.1,0,0.0,6.669,/about,1
2023-11-23,google / cpc,mobile,133,51.7,1.93,154.3,1,525.33,1.287,/order-confirmation,1
2023-11-23,facebook / paid,mobile,106,47.4,2.45,51.1,3,1588.29,3.25,/cart,1
2023-11-23,google / cpc,mobile,59,43.4,3.36,138.3,3,2695.63,5.473,/cart,1
2023-11-23,email / newsletter,mobile,98,50.8,2.16,145.7,3,3228.02,3.601,/about,1
2023-11-23,facebook / paid,mobile,46,40.1,4.2,96.3,1,765.04,3.016,/products/running-shoes,1
2023-11-23,email / newsletter,mobile,41,41.8,5.15,86.5,2,1380.31,5.109,/products/running-shoes,1
2023-11-24,email / newsletter,desktop,105,,1.73,133.6,7,3371.04,7.397,/sale,1
2023-11-24,facebook / paid,desktop,30,61.4,1.67,162.7,0,0.0,2.639,/checkout,1
2023-11-24,(direct) / none,desktop,21,59.6,1.58,149.5,1,515.0,5.174,/order-confirmation,1
2023-11-24,google / organic,desktop,89,53.6,2.74,252.1,5,5455.45,6.37,/products/running-shoes,1
2023-11-24,(direct) / none,mobile,42,73.2,4.71,121.5,1,976.95,3.406,/about,1
2023-11-24,google / organic,mobile,52,74.3,4.69,194.0,1,698.54,3.042,/order-confirmation,1
2023-11-24,google / cpc,mobile,116,45.9,4.09,142.2,6,5410.52,5.954,/products/casual-sneakers,1
2023-11-24,facebook / paid,mobile,114,60.9,2.65,150.3,2,2572.87,2.444,/about,1
2023-11-24,google / organic,mobile,55,54.8,1.85,207.1,2,2754.31,5.226,/about,1
2023-11-24,instagram / paid,desktop,89,45.8,2.9,72.3,1,567.26,1.781,/products/casual-sneakers,1
2023-11-24,google / organic,desktop,102,54.4,1.7,55.4,3,1941.4,3.25,/order-confirmation,1
2023-11-24,google / organic,desktop,126,63.0,2.11,196.5,7,2315.94,5.577,/home,1
2023-11-24,google / organic,desktop,119,43.8,2.82,246.4,9,8053.08,7.748,/cart,1
2023-11-24,instagram / paid,tablet,94,56.3,1.81,173.8,4,2878.89,4.563,/cart,1
2023-11-24,facebook / paid,mobile,78,38.0,5.46,85.4,1,612.57,2.041,/sale,1
2023-11-24,facebook / paid,desktop,79,68.9,2.13,81.3,1,945.99,2.145,/products/casual-sneakers,1
2023-11-24,(direct) / none,desktop,38,73.0,1.5,69.2,2,1644.82,7.722,/cart,1
2023-11-24,facebook / paid,mobile,54,73.2,4.52,178.4,3,4045.11,6.734,/about,1
2023-11-24,google / organic,desktop,88,36.5,2.25,196.3,3,1646.55,3.952,/products/running-shoes,1
2023-11-24,google / organic,mobile,115,73.7,3.34,153.7,6,7482.95,5.967,/home,1
2023-11-24,google / organic,mobile,122,52.5,4.24,238.0,6,7762.17,5.187,/products/running-shoes,1
2023-11-24,google / organic,mobile,121,63.7,4.69,211.9,8,4568.41,7.033,/about,1
2023-11-24,google / organic,desktop,117,53.8,4.72,250.4,6,2621.38,5.85,/order-confirmation,1
2023-11-24,google / cpc,mobile,72,72.9,3.68,95.9,5,1862.78,7.189,/products/casual-sneakers,1
2023-11-24,facebook / paid,mobile,32,41.0,2.14,172.8,0,0.0,1.755,/products/running-shoes,1
2023-11-24,google / cpc,mobile,65,56.5,2.11,235.2,3,3674.13,4.797,/about,1
2023-11-24,facebook / paid,mobile,49,74.6,1.59,129.3,3,2889.15,7.02,/sale,1
2023-11-24,google / cpc,mobile,114,62.0,2.83,219.6,5,4699.93,4.875,/order-confirmation,1
2023-11-24,google / cpc,mobile,72,60.4,2.51,236.3,4,3708.01,6.5,/checkout,1
2023-11-24,email / newsletter,mobile,19,36.5,2.34,246.9,1,603.89,7.02,/home,1
2023-11-24,google / cpc,mobile,38,65.1,5.49,210.4,0,0.0,1.339,/products/running-shoes,1
2023-11-24,google / cpc,desktop,41,48.2,5.3,175.1,1,1431.66,2.769,/products/running-shoes,1
2023-11-24,instagram / paid,desktop,99,67.0,2.85,139.0,5,6601.08,5.187,/home,1
2023-11-24,google / organic,mobile,60,73.4,1.78,51.8,3,2020.61,6.565,/order-confirmation,1
2023-11-24,(direct) / none,desktop,94,64.1,2.13,84.8,3,4205.74,3.367,/cart,1
2023-11-25,google / organic,mobile,451,56.5,5.08,50.9,20,13207.89,4.576,/checkout,1
2023-11-25,google / cpc,desktop,539,67.7,4.62,137.2,34,29737.27,6.461,/cart,1
2023-11-25,google / cpc,desktop,514,74.7,2.89,163.0,29,42881.07,5.655,/sale,1
2023-11-25,google / cpc,mobile,348,,4.84,95.5,24,10108.2,7.085,/order-confirmation,1
2023-11-25,google / cpc,mobile,480,46.6,2.06,163.0,13,12113.95,2.717,/order-confirmation,1
2023-11-25,facebook / paid,mobile,489,70.6,5.49,85.0,33,39072.3,6.825,/home,1
2023-11-25,facebook / paid,mobile,256,36.1,4.85,45.7,7,5775.76,2.743,/cart,1
2023-11-25,(direct) / none,mobile,217,58.8,4.08,260.8,9,11500.11,4.589,/sale,1
2023-11-25,google / cpc,mobile,255,47.7,5.17,89.2,18,24080.87,7.085,/order-confirmation,1
2023-11-25,facebook / paid,mobile,413,66.4,3.96,232.6,23,31963.19,5.577,/cart,1
2023-11-25,(direct) / none,desktop,242,52.5,4.1,85.2,8,11459.14,3.38,/sale,1
2023-11-25,facebook / paid,mobile,175,62.7,4.91,168.7,9,12182.15,5.369,/products/running-shoes,1
2023-11-25,google / organic,mobile,132,71.3,5.12,48.8,10,3310.54,7.787,/products/running-shoes,1
2023-11-25,google / cpc,desktop,457,57.0,5.43,210.1,18,22810.1,4.056,/products/running-shoes,1
2023-11-25,google / cpc,mobile,348,74.9,2.33,121.0,20,29149.95,5.785,/cart,1
2023-11-25,google / cpc,mobile,580,74.0,3.94,147.1,31,40651.41,5.447,/products/running-shoes,1
2023-11-25,(direct) / none,mobile,250,47.2,5.42,172.9,9,5039.01,3.614,/products/running-shoes,1
2023-11-25,google / cpc,mobile,37,56.0,5.08,262.1,1,703.04,3.159,/products/running-shoes,1
2023-11-25,instagram / paid,mobile,295,35.9,3.39,144.0,15,18659.45,5.2,/cart,1
2023-11-25,google / organic,mobile,179,40.1,3.61,101.4,3,2246.63,1.976,/products/casual-sneakers,1
2023-11-25,google / organic,desktop,262,44.0,5.31,236.4,3,4446.98,1.287,/about,1
2023-11-25,(direct) / none,mobile,512,56.5,2.14,59.1,13,16152.89,2.626,/products/running-shoes,1
2023-11-25,google / organic,mobile,526,55.8,4.38,142.1,39,15776.37,7.501,/products/running-shoes,1
2023-11-25,(direct) / none,mobile,517,39.2,4.11,90.5,24,27798.44,4.81,/home,1
2023-11-26,email / newsletter,mobile,471,53.8,3.5,245.6,25,23200.1,5.369,/products/casual-sneakers,1
2023-11-26,google / organic,mobile,314,41.9,4.53,48.0,12,4545.99,4.03,/about,1
2023-11-26,google / cpc,mobile,44,74.5,4.0,85.2,1,738.73,3.107,/about,1
2023-11-26,(direct) / none,mobile,217,73.7,4.99,189.7,15,13930.28,7.228,/order-confirmation,1
2023-11-26,google / cpc,tablet,502,46.1,4.37,187.6,19,21073.05,3.874,/order-confirmation,1
2023-11-26,instagram / paid,tablet,342,54.2,1.97,261.4,14,8166.69,4.238,/checkout,1
2023-11-26,facebook / paid,desktop,463,52.4,1.52,164.1,30,18593.93,6.656,/sale,1
2023-11-26,google / cpc,mobile,321,45.4,4.52,52.4,19,18964.8,6.11,/checkout,1
2023-11-26,google / cpc,mobile,177,,3.69,190.6,3,1730.78,2.028,/checkout,1
2023-11-26,facebook / paid,tablet,365,72.2,4.58,120.3,20,20780.7,5.655,/sale,1
2023-11-26,facebook / paid,desktop,188,62.3,3.1,178.3,13,17959.24,7.306,/checkout,1
2023-11-26,google / cpc,desktop,420,54.9,1.95,252.7,17,24123.24,4.134,/cart,1
2023-11-26,google / organic,mobile,136,52.1,1.98,96.4,4,1659.0,2.99,/checkout,1
2023-11-26,email / newsletter,mobile,133,39.6,1.74,196.0,3,2637.76,3.003,/sale,1
2023-11-26,google / cpc,mobile,443,74.5,1.6,182.8,23,14689.89,5.395,/about,1
2023-11-26,google / organic,desktop,175,50.0,4.02,265.7,2,1857.01,1.326,/checkout,1
2023-11-26,facebook / paid,mobile,352,70.2,2.46,171.7,15,7549.78,4.524,/about,1
2023-11-26,(direct) / none,desktop,242,36.9,1.63,224.6,15,14601.56,6.318,/home,1
2023-11-26,google / cpc,mobile,83,65.3,3.95,116.1,1,359.64,1.248,/sale,1
2023-11-26,instagram / paid,mobile,65,68.9,4.26,256.8,1,1047.01,2.288,/checkout,1
2023-11-26,facebook / paid,desktop,51,68.7,2.32,163.5,2,2768.76,5.837,/cart,1
2023-11-26,google / organic,tablet,89,43.3,4.84,225.7,2,2132.62,2.639,/products/casual-sneakers,1
2023-11-26,instagram / paid,mobile,59,49.6,3.37,95.1,4,4254.03,7.449,/about,1
2023-11-26,google / cpc,desktop,176,72.7,2.31,64.6,11,15700.56,6.409,/order-confirmation,1
2023-11-26,google / organic,desktop,130,65.8,3.68,78.2,8,4461.57,6.565,/cart,1
2023-11-26,instagram / paid,mobile,255,71.5,4.12,74.9,3,3377.87,1.482,/home,1
2023-11-26,facebook / paid,mobile,313,63.3,2.08,99.3,7,10465.09,2.509,/order-confirmation,1
2023-11-26,facebook / paid,mobile,39,50.2,4.41,202.9,1,534.22,2.886,/sale,1
2023-11-26,facebook / paid,mobile,258,63.6,5.45,201.2,12,13782.29,4.914,/sale,1
2023-11-26,google / organic,desktop,495,57.9,4.76,172.7,23,22714.21,4.771,/products/casual-sneakers,1
2023-11-26,google / cpc,mobile,470,57.7,4.37,120.0,35,16988.08,7.657,/sale,1
2023-11-26,(direct) / none,mobile,61,64.6,4.52,88.9,4,4091.37,7.332,/cart,1
2023-11-27,facebook / paid,mobile,511,49.4,3.74,197.7,27,33558.27,5.447,/products/casual-sneakers,1
2023-11-27,google / organic,desktop,490,37.1,5.43,58.7,22,13518.5,4.628,/sale,1
2023-11-27,facebook / paid,mobile,315,73.3,2.99,99.0,6,7994.0,2.106,/checkout,1
2023-11-27,google / cpc,mobile,374,63.7,2.74,176.2,26,24235.76,7.111,/checkout,1
2023-11-27,google / organic,mobile,529,74.6,3.45,178.3,25,26436.53,4.914,/products/running-shoes,1
2023-11-27,(direct) / none,mobile,171,74.1,4.4,235.2,6,7962.97,3.536,/home,1
2023-11-27,(direct) / none,mobile,103,67.8,4.88,223.1,2,2550.53,2.704,/cart,1
2023-11-27,instagram / paid,mobile,285,37.7,4.23,202.8,4,5011.6,1.729,/cart,1
2023-11-27,facebook / paid,mobile,266,63.9,4.97,203.0,3,2533.47,1.235,/sale,1
2023-11-27,google / organic,mobile,365,43.1,5.12,225.0,11,12921.9,3.211,/sale,1
2023-11-27,google / cpc,desktop,449,69.3,5.03,76.9,11,6801.6,2.457,/checkout,1
2023-11-27,facebook / paid,mobile,240,67.6,5.49,49.6,16,14019.44,6.695,/about,1
2023-11-27,google / organic,tablet,54,59.3,3.91,192.4,3,996.04,6.409,/home,1
2023-11-27,facebook / paid,mobile,384,54.6,1.83,168.0,28,17448.97,7.488,/products/casual-sneakers,1
2023-11-27,google / cpc,desktop,420,36.5,1.55,207.5,25,27215.59,6.058,/sale,1
2023-11-27,(direct) / none,mobile,97,36.4,2.2,155.7,1,457.68,1.456,/products/running-shoes,1
2023-11-27,google / organic,desktop,316,64.5,4.55,244.4,5,5172.11,1.833,/checkout,1
2023-11-27,google / organic,desktop,490,42.8,4.48,121.8,27,12471.78,5.551,/about,1
